ID,splitsample,right_VT,split_trials,split_video,FS1a,epistemic,epistemic_1,epistemic_4,epistemic_5,epistemic_6,epistemic_9,epistemic_10,FS2_1,FS2_2,FS2_3,FS2_4,FS2_5,FS2_6,FS2_7,FS2_8,FS2_9,FS2_10,FS2_11,FS2_12,FS2_13,FS2_14,brexdentity,NFC,NFC_1,NFC_2,NFC_3,NFC_4,NFC_5,NFC_6,NFC_7,NFC_8,CRT1,CRT2,CRT3,AOT17,AOT17_1,AOT17_2,AOT17_3,AOT17_4,AOT17_5,AOT17_6,AOT17_7,AOT17_8,AOT17_9,AOT17_10,AOT17_11,AOT17_12,AOT17_13,AOT17_14,AOT17_15,AOT17_16,AOT17_17,remain_identity_strength,remain_identity_strength_1,remain_identity_strength_4,remain_identity_strength_5,leave_identity_strength,leave_identity_strength_1,leave_identity_strength_4,leave_identity_strength_5,partisanvideo,controlvideo,partisan_brex_thermometer,t1_1,t1_2,scapegoating_leave_reaction,scapegoating_leave_sharing,scapegoating_leave_sharing_1,scapegoating_leave_click,scapegoating_leave_click_1,scapegoating_remain_reaction,scapegoating_remain_sharing,scapegoating_remain_sharing_1,scapegoating_remain_click,scapegoating_remain_click_1,scape_control_leave_reaction,scape_control_leave_sharing,scape_control_leave_sharing_1,scape_control_leave_click,scape_control_leave_click_1,scape_control_remain_reaction,scape_control_remain_sharing,scape_control_remain_sharing_1,scape_control_remain_click,scape_control_remain_click_1,adhominem_leave_reaction,adhominem_leave_sharing,adhominem_leave_sharing_1,adhominem_leave_click,adhominem_leave_click_1,adhominem_remain_reaction,adhominem_remain_sharing,adhominem_remain_sharing_1,adhominem_remain_click,adhominem_remain_click_1,adhom_control_leave_reaction,adhom_control_leave_sharing,adhom_control_leave_sharing_1,adhom_control_leave_click,adhom_control_leave_click_1,adhom_control_remain_reaction,adhom_control_remain_sharing,adhom_control_remain_sharing_1,adhom_control_remain_click,adhom_control_remain_click_1,emotional_leave_reaction,emotional_leave_sharing,emotional_leave_sharing_1,emotional_leave_click,emotional_leave_click_1,emotional_remain_reaction,emotional_remain_sharing,emotional_remain_sharing_1,emotional_remain_click,emotional_remain_click_1,emotional_control_leave_reaction,emotional_control_leave_sharing,emotional_control_leave_sharing_1,emotional_control_leave_click,emotional_control_leave_click_1,emotional_control_remain_reaction,emotional_control_remain_sharing,emotional_control_remain_sharing_1,emotional_control_remain_click,emotional_control_remain_click_1,age,profile_gender
529,1,1,2,2,5,1,4,2,3,4,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,3,4,3,2,3,6,0.05,5,24,1,2,3,2,2,2,1,2,2,2,4,5,5,5,4,2,2,2,1,2,2,3,9,999,999,999,-9,1,1,999,25,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,2,1,2,99,9,999,9,999,3,1,3,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,49,1
530,6,1,3,2,4,1,2,3,4,4,5,4,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,5,0.1,100,47,1,4,5,4,4,1,5,3,4,6,4,3,3,5,3,3,1,3,1,5,5,5,9,999,999,999,-9,1,1,999,7,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,5,1,1,1,5,99,9,999,9,999,7,1,3,1,2,64,2
531,1,1,1,2,1,1,1,2,1,1,5,5,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,7,-7,-7,47,1,1,1,1,2,1,1,1,1,1,6,6,5,6,6,2,1,4,1,4,3,4,9,999,999,999,-9,1,1,999,40,99,9,999,9,999,5,1,6,1,7,99,9,999,9,999,5,1,6,1,7,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,55,1
532,5,1,2,1,2,1,4,4,5,1,4,5,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,3,2,3,6,0.1,100,24,1,1,1,3,2,1,1,1,1,4,6,5,6,5,97,1,2,1,1,4,4,3,9,999,999,999,1,-9,1,999,15,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,8,1,7,99,9,999,9,999,1,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,49,2
533,3,1,1,2,1,1,5,4,5,5,5,5,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,4,5,1,7,0.05,5,24,1,1,97,1,5,1,2,1,3,4,4,5,6,6,5,6,2,4,1,1,5,5,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,1,1,10,1,10,99,9,999,9,999,1,1,10,1,10,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,59,1
534,5,1,2,2,1,1,3,3,5,4,1,4,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,5,2,2,6,0.1,5,47,1,3,97,2,2,1,1,2,3,5,4,5,6,6,97,5,3,4,1,4,5,4,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,9,1,9,99,9,999,9,999,1,1,9,1,9,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,51,1
535,5,1,1,1,5,1,2,2,2,1,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,2,3,2,2,6,1.05,5,47,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,2,2,5,1,4,3,2,9,999,999,999,1,-9,1,999,50,99,9,999,9,999,8,1,2,1,6,99,9,999,9,999,8,1,2,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,29,2
536,6,1,3,1,5,1,3,2,4,3,5,5,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,7,0.05,5,47,1,1,2,1,2,1,2,1,1,1,6,6,5,6,3,4,2,3,1,3,4,4,9,999,999,999,1,-9,1,999,10,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,6,99,9,999,9,999,8,1,3,1,6,49,1
537,5,1,3,1,5,1,3,3,3,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,4,4,4,4,5,0.1,100,24,1,4,97,3,3,2,3,2,4,4,4,4,5,5,4,3,3,4,1,1,3,4,9,999,999,999,1,-9,1,999,78,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,3,1,3,99,9,999,9,999,3,1,5,1,6,37,2
538,3,1,3,1,2,1,4,5,3,3,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,3,5,5,4,4,2,3,6,-7,-7,-7,1,4,2,2,4,4,5,4,3,1,2,3,2,3,3,4,6,4,1,4,3,2,9,999,999,999,1,-9,1,999,47,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,5,1,7,1,7,99,9,999,9,999,2,1,7,1,7,38,1
539,4,1,1,2,2,1,3,4,3,3,5,4,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,3,4,1,7,0.05,1,47,1,1,5,1,3,6,1,1,2,3,5,6,4,6,4,6,5,6,1,2,3,3,9,999,999,999,-9,1,1,999,49,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,39,1
540,1,1,2,1,2,1,4,4,3,1,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,4,4,5,1,1,7,1.05,5,47,1,3,2,97,3,97,1,3,2,3,6,6,5,5,3,6,3,6,1,5,5,5,9,999,999,999,1,-9,1,999,9,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,5,1,4,1,6,99,9,999,9,999,8,1,3,1,7,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,32,1
541,2,1,3,1,1,1,2,3,1,3,5,4,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,7,5,4,7,4,2,4,0.1,1,47,1,1,1,97,3,5,1,1,97,1,6,6,5,5,4,6,1,6,1,99,3,4,9,999,999,999,1,-9,1,999,12,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,3,1,4,1,4,99,9,999,9,999,3,1,3,1,3,48,1
542,3,1,1,2,5,1,1,1,4,1,5,5,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,6,0.1,100,47,1,1,6,97,2,1,6,1,1,1,6,6,5,5,2,1,1,3,1,1,3,3,9,999,999,999,-9,1,1,999,74,99,9,999,9,999,5,1,1,1,1,99,9,999,9,999,5,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,61,1
543,6,1,2,1,5,1,4,3,4,4,4,4,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,5,3,4,5,5,3,5,0.05,5,47,1,97,97,97,97,97,97,2,97,97,97,97,97,97,97,97,97,97,1,99,99,99,9,999,999,999,1,-9,1,999,15,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,5,99,9,999,9,999,8,1,1,1,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,26,2
544,6,1,3,2,1,1,5,4,4,5,5,4,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,3,6,3,1,7,0.1,20,24,1,3,5,2,2,97,3,2,2,2,5,5,6,6,97,5,97,6,1,2,3,2,9,999,999,999,-9,1,1,999,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,10,1,10,99,9,999,9,999,1,1,10,1,10,52,2
545,5,1,2,2,5,1,2,4,2,3,5,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,3,6,4,2,2,6,0.05,5,47,1,1,2,4,3,1,1,1,1,3,6,6,5,5,3,4,3,5,1,3,5,5,9,999,999,999,-9,1,1,999,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,8,1,8,99,9,999,9,999,3,1,7,1,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,30,1
546,6,1,2,1,5,1,5,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,5,2,1,6,0.1,5,47,1,5,97,1,1,1,1,2,5,2,5,5,5,6,5,5,3,5,1,3,4,4,9,999,999,999,1,-9,1,999,50,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,2,1,8,99,9,999,9,999,8,1,2,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,45,1
547,4,1,2,2,3,1,1,2,3,2,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,3,5,4,1,1,5,0.05,5,47,1,1,1,1,1,2,1,1,1,1,6,6,6,6,6,5,1,5,1,5,4,3,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,5,1,2,1,6,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,33,2
548,4,1,2,1,2,1,2,3,2,2,5,5,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,7,0.1,5,24,1,1,1,1,1,1,2,1,1,1,5,6,6,6,5,2,1,4,1,3,4,4,9,999,999,999,1,-9,1,999,32,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,4,1,7,99,9,999,9,999,1,1,8,1,9,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,53,2
549,1,1,3,1,1,1,5,5,4,4,5,5,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,7,4,4,7,1,1,5,-7,-7,-7,1,1,97,1,1,97,1,1,1,1,6,6,6,6,4,5,97,6,1,4,4,4,9,999,999,999,1,-9,1,999,0,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,5,1,6,1,10,99,9,999,9,999,5,1,6,1,10,43,2
550,2,1,1,1,2,1,3,4,5,1,5,5,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,7,0.05,100,24,1,1,3,1,2,1,1,1,1,1,2,5,6,6,6,6,1,4,1,4,3,5,9,999,999,999,1,-9,1,999,0,99,9,999,9,999,1,1,2,1,7,99,9,999,9,999,1,1,5,1,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,56,1
551,1,1,2,2,1,1,4,3,5,5,5,5,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,7,2,2,6,6,1,6,0.05,5,47,1,1,1,1,1,1,1,1,1,1,6,6,5,6,5,5,1,4,1,4,4,4,9,999,999,999,-9,1,1,999,27,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,10,1,10,99,9,999,9,999,3,1,9,1,9,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,51,2
552,2,1,3,2,4,1,3,3,2,4,3,4,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,6,1,1,1,1,1,1,6,0.1,100,47,1,1,4,1,2,3,1,1,3,3,6,6,6,6,5,1,5,4,1,5,5,4,9,999,999,999,-9,1,1,999,16,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,2,1,5,1,5,99,9,999,9,999,6,1,5,1,5,59,2
553,5,1,3,2,2,1,4,5,5,1,5,5,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,3,3,5,1,7,0.1,100,47,1,4,4,1,2,4,1,1,3,1,6,6,6,6,6,1,1,5,1,4,3,3,9,999,999,999,-9,1,1,999,33,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,2,1,2,1,6,99,9,999,9,999,6,1,5,1,5,44,1
554,6,1,2,2,1,1,2,4,4,4,5,4,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,3,2,4,3,2,3,5,0.05,200,-7,1,3,4,3,3,1,4,2,4,4,4,5,5,5,3,3,3,4,1,2,3,2,9,999,999,999,-9,1,1,999,62,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,3,1,3,1,3,99,9,999,9,999,8,1,3,1,3,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,67,1
555,2,1,3,2,5,1,2,1,1,1,5,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,7,0.1,100,24,1,1,4,3,1,1,4,1,2,3,5,6,6,6,6,1,1,4,1,1,1,1,9,999,999,999,-9,1,1,999,50,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,9,99,9,999,9,999,8,1,1,1,9,31,1
556,5,1,1,1,5,1,4,3,4,2,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,1,1,1,1,6,0.1,100,24,1,1,4,1,1,97,1,1,2,1,5,4,6,5,1,5,2,2,1,2,4,3,9,999,999,999,1,-9,1,999,73,99,9,999,9,999,8,1,1,1,7,99,9,999,9,999,8,1,1,1,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,56,2
557,4,1,3,1,5,1,4,2,2,4,5,5,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,6,0.1,100,24,1,3,97,97,3,5,1,1,97,97,4,6,5,6,97,97,1,4,1,3,3,3,9,999,999,999,1,-9,1,999,17,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,33,2
558,1,1,1,2,2,1,4,4,5,5,5,5,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,1,1,7,1.05,5,24,1,1,1,2,2,1,1,1,1,1,6,6,6,6,2,6,1,4,1,4,4,4,9,999,999,999,-9,1,1,999,27,99,9,999,9,999,5,1,5,1,8,99,9,999,9,999,5,1,5,1,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,64,1
559,5,1,3,1,3,1,2,2,3,3,5,5,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,4,1,1,1,4,1,6,0.05,5,47,1,2,1,1,1,2,1,1,1,1,6,6,6,6,5,3,1,4,1,4,3,3,9,999,999,999,1,-9,1,999,24,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,8,1,10,99,9,999,9,999,8,1,8,1,10,57,1
560,3,1,2,1,3,1,5,2,5,5,5,4,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,5,2,6,1,5,0.1,-7,47,1,1,97,2,1,1,1,1,1,1,6,6,5,6,2,6,6,5,1,2,2,4,9,999,999,999,1,-9,1,999,100,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,26,2
561,1,1,1,1,3,1,4,4,3,2,4,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,3,6,6,6,3,6,3,6,0.1,-7,-7,1,3,97,2,3,3,1,2,3,2,4,5,5,5,5,5,5,6,1,2,4,3,9,999,999,999,1,-9,1,999,29,99,9,999,9,999,8,1,7,1,8,99,9,999,9,999,1,1,6,1,7,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,32,2
562,1,1,1,2,3,1,5,4,4,3,1,5,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,4,4,3,2,7,0.05,5,47,1,3,97,1,3,3,1,2,1,2,6,5,5,6,5,4,3,4,1,4,5,4,9,999,999,999,-9,1,1,999,26,99,9,999,9,999,3,1,7,1,9,99,9,999,9,999,5,1,6,1,9,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,40,2
563,6,1,2,1,1,1,4,4,5,2,5,5,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,3,5,1,6,0.05,5,47,1,4,2,1,1,1,1,1,2,2,5,6,6,6,6,6,1,5,1,4,5,5,9,999,999,999,1,-9,1,999,0,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,7,1,6,99,9,999,9,999,1,1,7,1,3,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,65,1
564,5,1,2,1,1,1,1,1,4,2,5,5,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,6,5,1,1,5,0.1,-7,24,1,1,1,1,2,1,1,1,1,2,5,6,6,6,5,5,2,4,1,2,2,2,9,999,999,999,1,-9,1,999,90,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,2,1,6,1,7,99,9,999,9,999,6,1,4,1,3,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,48,2
565,5,1,3,1,1,1,3,4,4,4,5,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,6,0.1,5,47,1,5,2,2,2,2,2,3,3,3,5,4,4,4,4,5,5,4,1,5,4,4,9,999,999,999,1,-9,1,999,7,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,5,1,6,1,6,99,9,999,9,999,5,1,6,1,6,66,1
566,1,1,1,2,1,1,4,4,5,5,5,5,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,5,2,7,2,1,1,7,0.1,5,24,1,1,6,1,4,1,4,1,1,1,6,6,6,6,6,4,1,6,1,5,5,5,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,5,1,10,1,10,99,9,999,9,999,3,1,10,1,10,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,48,2
567,4,1,3,2,5,1,4,3,3,3,5,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,2,5,3,3,1,5,0.1,100,24,1,3,97,2,2,4,1,2,3,3,4,4,4,5,4,4,3,5,1,3,3,3,9,999,999,999,-9,1,1,999,35,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,1,1,1,1,1,23,2
568,3,1,1,2,5,1,1,4,4,2,5,5,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,7,10,100,24,1,3,1,2,1,2,3,1,3,2,6,6,6,6,4,6,1,4,1,2,2,2,9,999,999,999,-9,1,1,999,54,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,5,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,54,1
569,1,1,1,1,5,1,3,3,4,5,5,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,4,1,2,2,1,1,7,0.1,5,8,1,2,1,1,1,1,1,1,1,1,6,6,6,6,6,2,2,5,1,5,4,3,9,999,999,999,1,-9,1,999,30,99,9,999,9,999,3,1,2,1,2,99,9,999,9,999,2,1,2,1,2,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,57,1
570,6,1,1,2,1,1,2,1,1,5,5,5,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,7,7,1,7,0.05,5,47,1,1,1,1,1,6,1,1,1,1,6,6,6,6,4,5,1,5,1,2,2,2,9,999,999,999,-9,1,1,999,50,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,24,2
571,5,1,2,2,1,1,3,2,3,3,4,4,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,3,5,2,3,6,4,3,7,0.1,1,68,1,2,2,3,97,4,1,3,3,5,4,1,1,97,2,5,4,1,1,3,3,3,9,999,999,999,-9,1,1,999,997,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,5,1,5,99,9,999,9,999,6,1,5,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,39,1
572,1,1,2,2,5,1,4,3,2,4,5,5,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,3,5,1,1,5,0.1,5,47,1,3,97,2,3,3,2,1,4,3,4,4,5,5,4,4,3,5,1,3,4,4,9,999,999,999,-9,1,1,999,23,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,3,1,5,1,8,99,9,999,9,999,6,1,5,1,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,43,2
573,1,1,3,1,1,1,2,3,1,1,5,5,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,6,0.05,5,47,1,1,2,1,97,1,1,1,1,1,6,6,6,6,5,4,1,1,1,3,3,3,9,999,999,999,1,-9,1,999,50,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,3,99,9,999,9,999,8,1,1,1,5,46,1
574,2,1,2,1,1,1,3,3,4,2,5,5,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,3,2,3,2,3,7,1.05,5,47,1,2,97,2,2,2,1,1,3,3,5,6,5,5,3,4,1,5,1,2,2,3,9,999,999,999,1,-9,1,999,22,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,3,1,6,1,6,99,9,999,9,999,1,1,6,1,6,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,34,1
575,1,1,3,1,5,1,4,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,4,3,4,4,3,4,5,-7,100,-7,1,97,97,97,97,97,97,97,97,97,97,97,5,4,97,2,2,97,1,99,99,99,9,999,999,999,1,-9,1,999,997,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,2,1,2,99,9,999,9,999,8,1,3,1,3,59,1
